,Année,Clé,Danceabilité,Durée,Energie,Fin du fondu,Fondu de fin,Intensité,Mode,Nom Album,Popularité,Signature Temporelle,Tempo,nom artiste,nom chanson
1623,0,4,0.0,197.72036,0.0,0.078,190.195,-12.745,0,b'Surprisingly Good for You',0.0,3,120.138,b'Barbara Lusch',"b""Why Don't You Do Right"""
1624,1977,9,0.0,281.52118,0.0,0.285,267.273,-13.358,1,b'Morrocan Roll',0.3636756770511417,4,201.006,b'Brand X',b'Hate Zone'
1625,0,8,0.0,130.19383,0.0,0.159,125.306,-9.333,1,b'Cora\xc3\xa7\xc3\xa3o de 5 Pontas',0.0,4,120.066,b'H\xc3\xa9lio Ziskind',b'Tel\xc3\xaa'
1626,2009,7,0.0,183.58812,0.0,0.206,172.832,-2.713,0,b'Eurovision Song Contest 2009',0.3389928026035713,4,142.895,b'Intars Busulis',b'Probka (Latvia)'
1627,0,7,0.0,148.24444,0.0,0.171,137.009,-15.354,1,b'The Complete Hi Recordings of Charlie Rich',0.44866907394031896,4,108.128,b'Charlie Rich',b'Only Me'
1628,0,7,0.0,277.7073,0.0,0.154,270.408,-8.498,0,b'Virtuoso',0.40062430869163634,4,100.095,b'Virtuoso',b'Beautiful Maria of My Soul'
1629,0,0,0.0,194.45506,0.0,0.19,179.891,-5.729,1,b'The Best Of Karen Peck And New River',0.37383289436536393,4,89.001,b'Karen Peck And New River',b'Feels Good To Be Free'
1630,0,1,0.0,349.51791,0.0,0.142,334.269,-17.081,1,b'Only A Woman',0.3400800143022967,4,149.567,b'Judy Mowatt',b'Trade Winds'
1631,0,8,0.0,175.25506,0.0,0.531,167.056,-17.186,1,b'Lili Marlene',0.4165039463700261,5,84.894,b'Marlene Dietrich',b'No Love No Nothing'
1632,0,0,0.0,271.85587,0.0,0.316,263.425,-13.983,1,"b""If You Love These Blues_ Play'em As You Please""",0.37217987785740625,3,74.392,b'Michael Bloomfield',b'I Must See Jesus'
1633,0,11,0.0,269.81832,0.0,0.17,263.964,-8.525,0,b'Alright Now',0.3645566762673935,4,120.859,b'Paul Rodgers',b'Alright Now'
1634,2000,6,0.0,120.86812,0.0,0.0,120.868,-6.72,1,"b""Let's Get Free""",0.4695138996962497,5,170.081,b'Dead Prez',b'Assassination'
1635,2008,9,0.0,229.45914,0.0,2.322,217.641,-3.8,1,b'David Cook',0.5307720852414254,4,82.282,b'David Cook',b'I Did it for You'
1636,0,9,0.0,255.21587,0.0,0.257,236.507,-6.778,1,b'Normal as the Next Guy',0.4394389955271936,4,138.378,b'Knack',b'A World Of My Own'
1637,2005,4,0.0,155.03628,0.0,0.247,152.213,-6.611,1,b'Rio',0.30571905984485964,4,99.901,b'La Portuaria',b'Down On The Corner'
1638,0,0,0.0,169.58649,0.0,0.0,163.614,-4.333,1,b'Snug',0.3404974164956164,4,148.012,b'Mulberry Lane',b'Come Dance With Me'
1639,2006,11,0.0,259.05587,0.0,0.0,259.056,-8.977,0,b'Drums Not Dead',0.42041261759961973,4,126.46,b'Liars',b'A Visit From Drum'
1640,1992,7,0.0,276.79302,0.0,0.38,253.933,-22.645,1,b'Tom Barabas Live',0.39362217173199315,1,138.83,b'Tom Barabas',b'More Than Words'
1641,2002,1,0.0,385.2273,0.0,0.0,353.228,-6.965,1,b'In Loving Memory',0.3957935459099355,4,94.005,b'Modeselektor',b'We Do It Too'
1642,0,11,0.0,1037.68771,0.0,0.0,1030.089,-11.368,0,b'Taqdeer Dee Pencil',0.0,4,147.347,b'Naseebo Lal_ Arif Lohar',b'Mar gaye te sada naal'
1643,0,2,0.0,99.3171,0.0,0.0,99.317,-20.575,1,b'Talking Drum',0.830356766356765,1,204.064,b'Chris Brown',"b""Talking Drum (Isea '95)"""
1644,0,4,0.0,348.02893,0.0,12.394,337.287,-8.963,0,b'Worldwide',0.240551990468017,4,92.012,b'DJ Taz',b'C.O.G. To The ATL'
1645,2006,6,0.0,53.31546,0.0,2.026,53.315,-23.155,0,b'Azur et Asmar',0.39904208143240477,4,79.685,b'Gabriel Yared',b'La cl\xc3\xa9 parfum\xc3\xa9e'
1646,0,2,0.0,189.43955,0.0,0.243,174.132,-9.215,1,b'Starless & Bible Black',0.2515999237274326,1,118.66,b'Starless & Bible Black',b'Hermione'
1647,1998,4,0.0,186.5922,0.0,0.148,172.803,-15.45,0,b'Ronroco',0.40662621742204,3,159.502,b'Gustavo A. Santaolalla',b'La Vuelta'
1648,0,10,0.0,49.94567,0.0,0.0,49.946,-2.182,0,b'Split CD',0.2800618575440023,4,174.865,b'Widespread Bloodshed',b'Wepons Of Mass Deception (Album)'
1649,0,0,0.0,212.32281,0.0,0.0,193.631,-11.51,1,b'The Ultimate Collection',0.3846110839616365,4,174.437,b'Billie Jo Spears',b'Lizzie And The Rain Man'
1650,0,11,0.0,87.11791,0.0,0.073,83.36,-6.076,0,b'1993-1994 The Demos',0.36103455642998344,1,116.837,b'Smut Peddlers',b'Chicken Strips (THE DEMOS version)'
1651,0,10,0.0,161.802,0.0,0.0,161.802,-12.011,1,b'Millennium-Tanzparty',0.0,4,115.937,b'G\xc3\xbcnter Noris',b'Was Machst Du Mit Dem Knie_ Lieber Hans?'
1652,2009,2,0.0,258.19383,0.0,0.183,255.878,-5.319,1,b'Der Letzte seiner Art',0.368196028137103,1,180.327,b'Afrob feat. Sarah',b'Gief Konjunkturpaket VI'
1653,0,2,0.0,250.85342,0.0,0.223,239.496,-12.439,1,b'The Real Rock',0.41136413214629225,4,168.935,b'Shinehead',b'The Real Rock'
1654,2001,2,0.0,152.65914,0.0,0.0,143.755,-3.478,1,b'Rode Hard and Put Away Wet',0.37668863102209926,1,181.748,b'Diesel Boy',b'Pocket Full Of Stars'
1655,2000,7,0.0,289.30567,0.0,2.02,277.211,-2.973,1,b'The Marshall Mathers LP',0.8048304278312782,4,174.69,b'Eminem',b'The Way I Am'
1656,0,11,0.0,232.38485,0.0,0.078,225.338,-5.631,0,b'Electric Moments',0.4185121703637773,5,85.326,b'Milo',b'Back Into Business'
1657,2000,9,0.0,237.97506,0.0,0.0,228.142,-12.008,0,b'L\xc3\xadricas',0.4251262082120833,5,86.006,b'Zeca Baleiro',b'Blues Do Elevador'
1658,1995,5,0.0,181.62893,0.0,0.0,181.629,-14.808,1,b'Return To The 36 Chambers: The Dirty Version',0.4675520207316884,4,96.22,"b""Ol' Dirty Bastard""",b'Hippa To Da Hoppa [Explicit Version]'
1659,2000,10,0.0,106.60526,0.0,0.345,102.47,-9.104,1,b'Down Among the Deadmen',0.42138826495338527,3,93.594,b'The Lord Weird Slough Feg',b'Beast In the Broch'
1660,1988,4,0.0,257.95873,0.0,0.148,244.065,-11.401,1,b'Trax Records: Acid Classics',0.0,4,124.487,b'Six Brown Brothers',b'Battery Acid'
1661,0,0,0.0,558.28853,0.0,0.0,553.233,-8.078,1,b'Mis Sue\xc3\xb1os feat Norma Castro',0.27392333863599866,4,130.019,b'Mario Garcia',b'Mis Sue\xc3\xb1os feat Norma Castro'
1662,0,0,0.0,114.93832,0.0,0.374,111.078,-8.667,1,b'Guitar Boogie Fever',0.3191196017893604,1,164.52,b'Eddie Jones',b'Perfidia'
1663,0,4,0.0,229.01506,0.0,0.0,225.553,-4.774,0,b'Hit Parade: The Greatest Hits',0.5162343840837891,4,87.899,b'Audio Adrenaline',b'Will Not Fade  (Hit Parade Album Version (new Song))'
1664,2009,0,0.0,241.68444,0.0,0.154,222.662,-8.948,0,b'If You Want it',0.4209454860338134,4,140.025,b'Pacha Massive',b'Just Want To See Ya'
1665,2001,4,0.0,153.33832,0.0,0.0,141.56,-5.92,1,b'The World According To Gob',0.40172368550367865,4,133.986,b'Gob',b'No Regrets'
1666,0,7,0.0,266.00444,0.0,0.235,262.769,-8.147,1,b'Joy In The City',0.33455514556052596,4,119.996,b'Zuma',b'Inferior (Late Night Version)'
1667,0,4,0.0,307.51302,0.0,0.0,298.028,-17.83,0,b'Black & White TV With The Sound Turned Low',0.0,4,164.698,b'Nick Conolly',b'Pseudoephedrine'
1668,2009,11,0.0,251.76771,0.0,0.0,240.849,-8.592,1,b'Hear Globally: A Cumbancha Collection',0.37986810994256437,4,165.971,b'Rupa & the April Fishes',"b""C'est Moi"""
1669,1987,1,0.0,159.11138,0.0,0.287,141.816,-20.142,1,b'Best Of Strange Cargo',0.42495308411251165,7,98.823,b'William Orbit',b'Love My Way'
1670,1999,2,0.0,241.03138,0.0,0.094,229.68,-6.297,1,b'Vitamin C',0.39780370725195013,4,96.989,b'Vitamin C',b'About Last Night (LP Version)'
1671,1996,7,0.0,404.58404,0.0,0.0,404.584,-8.087,1,b'Live',0.5364000107927084,4,119.713,b'The Black Crowes',b'Girl From A Pawnshop'
1672,1973,11,0.0,226.06322,0.0,0.369,212.312,-14.977,1,b'Woman Across The River (World)',0.3825930008756608,1,135.951,b'Freddie King',b'Boogie Man'
1673,2009,0,0.0,238.94159,0.0,0.309,233.471,-3.394,1,b'Show Your Colors',0.4142756816409491,4,139.977,b'Amoral',b'Perfection Design'
1674,2009,4,0.0,383.29424,0.0,0.0,383.294,-12.338,1,b'Where The Wild Things Are',0.543954417055839,1,147.83,b'Steve Vai',b'Angel Food'
1675,1995,4,0.0,222.30159,0.0,0.531,219.458,-7.3,1,b'Paradise In Me',0.45121923689083615,4,161.456,"b""K's Choice""",b'My Record Company'
1676,0,9,0.0,308.92363,0.0,0.0,305.087,-18.105,1,b'Naked Songs Live And Acoustic',0.5031516059846183,3,60.757,b'Rickie Lee Jones',b'Coolsville (Live Acoustic Version)'
1677,1994,10,0.0,441.96526,0.0,0.102,439.478,-6.962,0,b'The Downward Spiral - Deluxe Edition',0.5984585009824434,3,133.903,b'Nine Inch Nails',b'Memorabilia'
1678,2003,0,0.0,342.20363,0.0,0.31,338.437,-9.573,1,b'Tacos Deluxe',0.42935351499935154,7,92.742,b'The Fabulous Thunderbirds',"b""I Can't Quit You Baby (Live) [Never Released]"""
1679,1983,0,0.0,234.762,0.0,0.27,228.49,-12.455,1,b'80s Triple Set',0.44136658534263323,4,205.245,b'Wang Chung',b'Dance Hall Days'
1680,1947,9,0.0,181.08036,0.0,0.0,178.527,-26.997,1,"b""Smokin' Hits""",0.31364777110715686,4,142.398,b'Tex Williams',b'Smoke! Smoke! Smoke! (That Cigarette)'
1681,2005,2,0.0,287.99955,0.0,0.334,284.642,-16.372,1,b'Razor',0.5507620846559074,1,126.986,b'Foo Fighters',b'Razor'
1682,2004,5,0.0,142.52363,0.0,0.143,133.12,-10.596,0,b'Insomnia - The Best Of',0.5485336545339214,4,229.808,b'Faithless',b'Six'
1683,0,0,0.0,148.74077,0.0,0.421,143.383,-7.551,1,b'Dansez Avec Jo Privat',0.3208501295544305,3,98.681,b'Jo Privat',b'Sous Les Ponts De Paris (Valse)'
1684,0,10,0.0,163.39546,0.0,0.286,157.588,-20.524,1,b'The Age Of Style - Hits of the 30s',0.3257178029642499,1,128.601,b'Marion Harris',b'Would You Like To Take A Walk?'
1685,2005,8,0.0,128.93995,0.0,0.728,125.19,-16.683,1,b'50 Reasons To Love Paris',0.2777899672070514,4,206.454,b'Gus Viseur',"b""Le Bal Du P'tit Jardin"""
1686,0,1,0.0,416.44363,0.0,0.0,407.789,-17.518,1,b'Lost and Found',0.3796711247498673,1,147.055,b'Willie Bobo',b'A Little Tear'
1687,0,0,0.0,276.03546,0.0,0.0,272.625,-2.98,1,b'The Predator (World) (Explicit)',0.5577556747785098,4,95.684,b'Ice Cube',b'When Will They Shoot? (Explicit)'
1688,2005,7,0.0,184.55465,0.0,0.27,173.099,-8.7,1,b'Portrait',0.5074642431149818,4,86.971,b'Rick Astley',b'Close To You'
1689,2008,7,0.0,381.17832,0.0,0.0,377.295,-6.36,1,b'Made In The Dark',0.5357631577199824,4,134.5,b'Hot Chip',b'Hold On'
1690,0,0,0.0,207.93424,0.0,0.0,202.391,-12.407,0,b'Pass In Review',0.27775367234636034,4,115.449,b'US Coast Guard Band',b'Independentia'
1691,2000,10,0.0,265.61261,0.0,0.0,253.301,-5.145,0,b'My So Called Knife',0.38407978443986024,7,153.211,b'Lollipop Lust Kill',b'Bury You'
1692,1990,5,0.0,201.9522,0.0,0.184,195.39,-13.214,1,b'Universe One',0.343389814614625,4,138.213,b'Bill Douglas',b'Highland'
1693,1993,4,0.0,273.78893,0.0,0.328,269.903,-10.27,0,b'Vasos Vacios',0.5217266477912379,1,193.575,b'Los Fabulosos Cadillacs',b'Matador'
1694,1956,4,0.0,115.25179,0.0,0.311,110.684,-14.562,1,"b""Georges Brassens: Le si\xc3\xa8cle d'or""",0.3942896621203247,4,59.983,b'Georges Brassens',b'Colombine'
1695,0,4,0.0,310.59546,0.0,0.0,301.082,-10.091,1,b'Bloomfield-A Retrospective',0.37217987785740625,4,153.086,b'Michael Bloomfield',"b""You're Killing My Love"""
1696,0,2,0.0,162.69016,0.0,0.0,140.742,-4.347,0,b'Daybreak',0.32281438442796573,7,98.085,b'Chariots',b'Ghosts'
1697,2006,4,0.0,211.87873,0.0,0.0,207.778,-4.309,0,b'Live At El Sol',0.47638910882585617,4,152.457,b'Mudhoney',b'It Is Us'
1698,1993,8,0.0,273.18812,0.0,2.247,263.57,-9.722,0,b'The Best Of',0.3609609597234233,4,95.986,b'Apache Indian',b'Badd Indian'
1699,0,2,0.0,223.11138,0.0,0.0,217.316,-7.242,0,b'Lumipallo',0.37144982486635364,4,94.18,b'J. Karjalainen & Mustat Lasit',b'Keinu Kanssani (2003 Digital Remaster)'
1700,2009,5,0.0,224.7571,0.0,0.335,210.321,-8.419,1,b'Viimeiseen pisaraan',0.2784255160496253,4,103.244,b'Kari Tapio',b'Rakkauden veteraani'
1701,1977,9,0.0,166.03383,0.0,0.462,161.634,-13.589,0,b'Cabretta',0.36786933874359073,4,109.057,b'Mink DeVille',"b""She's So Tough"""
1702,1996,7,0.0,108.85179,0.0,0.392,102.075,-20.373,1,b'Beavis and Butt-Head Do America',0.3669058527885173,4,176.756,b'John Frizzell',b'DEFCON 4'
1703,0,7,0.0,214.93506,0.0,0.0,205.769,-12.626,1,b'Lian Ren Chuang Shi Ji',0.29624881058023994,4,66.931,b'Steve Chou',b'Wo Men De Fei Leng Cui'
1704,0,0,0.0,326.16444,0.0,0.0,310.979,-8.278,1,b'Stories From The Heart',0.38852729330596053,4,141.379,b'Bob Carlisle',b'Somewhere'
1705,0,4,0.0,286.58893,0.0,0.327,277.972,-9.134,0,b'Cantara',0.0,3,139.963,b'Cantara',b'Ubi Caritas'
1706,1995,8,0.0,261.79873,0.0,0.357,258.664,-7.51,1,b'Ragnarock',0.475085634411099,4,200.199,b'GWAR',b'Surf of Syn'
1707,1995,5,0.0,366.70649,0.0,2.148,361.221,-11.257,0,b'Mongo Returns!',0.36005330653898404,1,175.613,b'Mongo Santamaria',b'Hush'
1708,0,4,0.0,165.61587,0.0,3.181,154.633,-12.831,1,b'Love Letters',0.3676398705552997,1,111.868,b'Bert Kaempfert And His Orchestra',"b""Let's Go Home"""
1709,0,10,0.0,244.61016,0.0,0.0,244.61,-20.819,1,b'Norma',0.3760144930305397,5,117.772,b'Vincenzo Bellini',b'Bellini: Norma: Vanne_ e li cela entrambi'
1710,1982,2,0.0,242.70322,0.0,0.334,235.381,-13.558,1,b'Inside Ronnie Milsap',0.49769050699763745,1,69.704,b'Ronnie Milsap',b'Wrong End Of The Rainbow'
1711,0,0,0.0,159.242,0.0,0.34,153.49,-17.896,1,b'Christmas On The Range',0.29153972708877773,3,114.028,b'Jimmy Wakely',b'If Santa Claus Could Bring You Back To Me'
1712,0,1,0.0,409.91302,0.0,0.485,402.088,-12.066,1,b'You Are! Remix Box',0.25116592509237207,4,124.988,b'Christian Quast',b'You Are!'
1713,0,2,0.0,149.2371,0.0,2.299,143.975,-21.63,1,b'The Strathspey King',0.0,4,152.363,b'James Scott Skinner',"b""Mrs Scott Skinner / Mackenzie Hay / The Devil's Elbow"""
1714,0,6,0.0,436.21832,0.0,0.38,422.446,-9.783,0,b'Shiva Technology',0.4228460327165041,4,137.971,b'Evolution',b'Peyote'
1715,2007,10,0.0,353.17506,0.0,4.545,345.379,-11.005,0,"b""What's in a number EP""",0.3361063415448203,4,125.009,b'Theodor Zox',"b""What's in a number & Feed me lies remixes"""
1716,0,1,0.0,24.0322,0.0,0.348,24.032,-14.38,1,b'So Cal Drunks',0.33353892446888,3,161.26,b'Mix Mob',b'Intro: The Dragon'
1717,2010,7,0.0,111.80363,0.0,0.461,111.804,-13.411,1,b'Voracious Love',0.3487366981482638,4,91.76,b'Erja Lyytinen',b'Soul Of A Man'
1718,1998,2,0.0,210.07628,0.0,0.194,202.879,-8.522,1,b'Prolonging the Magic',0.6506658682742238,4,189.616,b'Cake',b'Alpha Beta Parking Lot'
1719,2006,6,0.0,325.11955,0.0,0.479,308.297,-5.094,1,b'The Anatomy Of',0.5465451619554416,4,126.773,b'Between The Buried And Me',b'Geek USA (Album Version)'
1720,0,6,0.0,237.68771,0.0,0.264,213.879,-10.906,0,b'Siempre Es Hoy/Reversiones',0.42978028579125227,4,94.009,b'Gustavo Cerati',b'Amo Dejarte Asi'
1721,2009,2,0.0,296.93342,0.0,0.125,293.355,-7.817,1,"b""Derni\xc3\xa8re Chance d'\xc3\xaatre disque d'or (Edition Sp\xc3\xa9ciale: nouvel album + best of 5 titres)""",0.2799760250330418,4,145.323,b'Oldelaf et Monsieur D',b'La f\xc3\xaate \xc3\xa0 la prison'
1722,0,0,0.0,423.07873,0.0,4.725,381.463,-13.818,1,b'The Exponential Truth',0.3941275766079933,3,135.599,b'LORE',b'Pluvialus'
1723,0,7,0.0,204.25098,0.0,0.142,197.277,-5.145,1,b'Stomping Ground',0.5222778974185658,4,168.459,b'Goldfinger',b'Forgiveness'
1724,0,4,0.0,78.75873,0.0,0.0,75.233,-6.893,1,b'Blister Pop',0.3623717208148473,1,186.501,b'The Embarrassment',b'Song For Val'
1725,0,5,0.0,165.35465,0.0,0.142,159.393,-8.299,1,b'The Way To Do It',0.301772341979143,4,153.3,b'Tiny Bradshaw',b'The Train Kept A Rollin'
1726,1989,7,0.0,170.1873,0.0,0.136,164.902,-10.061,1,b'Les Increvable N2',0.26712486735047014,1,137.192,b'Andr\xc3\xa9 Verchuren',b'Aviatic'
1727,0,6,0.0,77.94893,0.0,0.0,77.949,-5.0,0,b'Die besten Tage sind gez\xc3\xa4hlt',0.4494236346936823,5,117.996,b'Kool Savas',b'Keiner au\xc3\x9fer uns'
1728,0,9,0.0,265.1424,0.0,0.0,259.692,-8.072,0,b'Love in the First',0.34481362496248247,3,78.588,b'Latif',b'Luv In the First'
1729,1989,7,0.0,291.57832,0.0,0.102,280.143,-19.544,1,b'Flying Cowboys',0.5031516059846183,4,189.524,b'Rickie Lee Jones',b'Love Is Gonna Bring Us Back Alive'
1730,1997,7,0.0,141.24363,0.0,0.955,132.464,-10.401,1,b'The Complete Blue Horizon Sessions',0.36868937254805195,4,86.296,b'Otis Spann',"b""Can't Do Me No Good"""
1731,1966,1,0.0,169.1424,0.0,2.363,156.822,-23.815,1,b'The Sand Pebbles',0.42382566334467503,4,138.308,b'Jerry Goldsmith',b'Main Title'
1732,0,2,0.0,159.242,0.0,0.096,152.613,-9.909,1,b'Vinicio',0.0,4,186.549,b'Matteo Bonfanti e i maledetti',b'Plaza de Mayo'
1733,0,0,0.0,380.81261,0.0,0.241,375.519,-12.584,1,b'Chithi Lae ke Kabootar Ja',0.0,3,64.033,b'Naseebo Lal',b'Dil Naheen Lagda'
1734,0,4,0.0,279.74485,0.0,0.681,263.25,-9.86,0,b'Killer',0.5800131829395042,4,187.566,b'Seal',b'Whirlpool [Live]'
1735,1989,7,0.0,390.66077,0.0,0.0,390.661,-10.478,1,b'Five Man Acoustical Jam',0.5134632897021558,4,161.47,b'Tesla',b'The Way It Is'
1736,0,9,0.0,248.71138,0.0,0.0,228.426,-9.95,1,b'Swing To The Right',0.4303002791079415,1,150.209,b'Utopia',b'The Up'
1737,2005,4,0.0,188.94322,0.0,0.241,180.303,-9.224,0,b'Reprise Des N\xc3\xa9gociations',0.3730604928119009,4,134.552,b'B\xc3\xa9nabar',b'Tu Peux Compter Sur Moi'
1738,1988,7,0.0,163.63057,0.0,0.328,151.986,-13.01,1,b'Perlen...',0.3472497167251076,3,146.143,b'Der Plan',b'Frisch Verliebt'
1739,1986,5,0.0,269.94893,0.0,5.358,250.955,-4.357,0,b'Revenge',0.5236990777653908,4,124.973,b'Eurythmics',b'Missionary Man'
1740,0,7,0.0,181.81179,0.0,0.304,174.73,-9.606,1,b'Maurice Larcange Au Zenith',0.279642625276782,4,242.393,b'Maurice Larcange',b'La feria de San Cristobal (Live)'
1741,2003,5,0.0,260.20526,0.0,0.375,249.388,-6.259,0,b'Dangerously In Love',0.6120672682978017,4,149.913,b'Beyonc\xc3\xa9',b'Be With You'
1742,2007,4,0.0,202.23955,0.0,0.0,199.059,-5.099,0,b'War Of Aggression',0.3987271229661493,1,146.013,b'A Perfect Murder',b'Within (Album Version)'
1743,1980,9,0.0,218.40934,0.0,0.195,195.408,-9.71,1,b'Heartland',0.29498661655523356,4,150.799,b'Michael Stanley Band',"b""Don't Stop The Music"""
1744,1998,10,0.0,350.4322,0.0,0.311,323.733,-10.587,0,b'True Chillout (3CD set)',0.4491399510400711,1,106.58,b'Talvin Singh',b'Traveller'
1745,0,10,0.0,58.122,0.0,1.715,56.036,-35.702,1,b'Solomon Vol. 2',0.3412658413564567,4,137.387,b'Solomon',b'25 Variations And Fugue On A Theme By G.F. Handel For Piano_ Op. 24: Aria'
1746,1999,11,0.0,456.51546,0.0,0.0,434.405,-11.009,0,b'Superstar Dog',0.2559413156234322,4,127.874,b'Curtis',b'Superstar Dog'
1747,0,9,0.0,397.42649,0.0,0.0,397.426,-5.045,1,b'Shock To The System',0.40718985626248494,4,131.045,b'Toby Emerson',b'Rapture (Toby Emerson Dub) (Toby Emerson Dub)'
1748,1997,1,0.0,301.06077,0.0,2.786,284.398,-8.688,0,b'Made In Japan',0.45553772197617337,3,133.392,b'Deep Forest',b'Madazulu'
1749,0,10,0.0,169.97832,0.0,0.409,161.559,-13.577,1,b'Tampa Red Vol. 10 1938-1939',0.3546029258766705,1,93.443,b'Tampa Red',b'If I Had Known'
1750,2007,9,0.0,148.92363,0.0,0.078,146.588,-4.912,1,b'The Big Dirty',0.564855750476682,4,95.611,b'Every Time I Die',b'Depressionista'
1751,2001,5,0.0,228.62322,0.0,0.078,215.911,-4.739,1,b'Lifer',0.381044109296661,4,104.587,b'Lifer',b'Boring'
1752,1983,5,0.0,119.71873,0.0,0.118,119.719,-10.19,0,b'Rock For Light',0.5554145758164936,1,127.191,b'Bad Brains',b'Riot Squad (1991 Digital Remaster)'
1753,0,5,0.0,195.10812,0.0,0.183,190.491,-6.586,1,b'The Dee Jays / Baby Talk - Best of',0.19708910133658306,4,118.355,b'The Dee Jays',b'In The Midnight Hour'
1754,1997,1,0.0,52.79302,0.0,2.479,48.03,-13.149,1,b'Diamond',0.3854253249925463,3,146.852,b'Diamond D',b'Intro'
1755,0,7,0.0,221.49179,0.0,0.0,221.492,-10.771,1,b'The Rhythm Of The Night',0.3988625972568107,4,131.981,b'Corona',b'I Gotta Keep Dancing'
1756,2007,7,0.0,274.59873,0.0,0.0,255.779,-6.209,1,b'Icky Thump',0.6538972174277825,4,131.279,b'The White Stripes',b'I\x19m Slowly Turning Into You'
1757,0,8,0.0,461.24363,0.0,4.133,456.824,-5.497,1,b'2Fresh - Get It Started',0.25707591521548795,3,85.322,b'2Fresh',b'Get It Started'
1758,0,7,0.0,414.1971,0.0,0.084,405.496,-4.017,1,b'African Grooves Vol.26',0.0,4,120.039,b'Ndala Kasheba',b'Marashi Ya Pemba'
1759,0,7,0.0,186.67057,0.0,0.2,179.885,-11.552,1,"b""A Pretty Gal's Love""",0.32078993501601744,4,117.269,b'New Roanoke Jug Band',b'Cold Icy Floor'
1760,0,3,0.0,291.13424,0.0,0.108,287.794,-12.446,1,"b""Lookin' For A Change""",0.33894696915778594,5,93.331,b'Joe McBride',b'This Is How A Heart Breaks'
1761,0,5,0.0,252.682,0.0,0.062,246.648,-8.925,1,b'My Favorite Place',0.3582852521807958,4,129.493,b'Greater Vision',"b""Heaven's Hero (Featuring Champion Of Love)"""
1762,2005,9,0.0,216.89424,0.0,0.27,207.981,-5.893,1,b'Sag Ihnen Bescheid',0.326235946430283,4,160.158,b'Headliners',b'Sag Ihnen Bescheid'
1763,1994,11,0.0,230.53016,0.0,0.368,220.479,-11.485,1,b'Lover Girl',0.44032607280862934,4,97.004,b'Lady Saw',b'Bare As You Dare'
1764,1981,4,0.0,217.96526,0.0,0.073,204.138,-10.011,1,b'La Folie',0.47274827273176656,1,107.657,b'The Stranglers',b'It Only Takes Two To Tango'
1765,0,4,0.0,309.96853,0.0,0.169,300.513,-12.469,1,b'Smooth Jazz Journey - Third Edition',0.3091394974851341,4,110.19,b'Hot Club Of Detroit',b'Night Time'
1766,2007,8,0.0,261.14567,0.0,0.752,228.595,-14.957,0,"b""Tales Don't Tell Themselves""",0.5904492768121657,4,105.324,b'Funeral For A Friend',b'Crash And Burn [Home Demo]'
1767,2003,1,0.0,200.38485,0.0,0.0,195.889,-5.167,1,b'Later That Day...',0.5121972430113413,4,85.012,b'Lyrics Born',b'Bad Dreams'
1768,0,8,0.0,113.47546,0.0,0.214,113.475,-3.761,1,"b""Life Won't Wait""",0.5420546314637725,3,190.922,b'Rancid',b'Black Lung (Album Version)'
1769,1990,10,0.0,281.33832,0.0,0.317,271.65,-8.183,1,b'Ladies And Gentlemen... The Best Of George Michael',0.5457307001135414,4,127.844,b'George Michael',b'Praying For Time'
1770,0,7,0.0,209.34485,0.0,4.847,205.88,-11.786,0,b'20 Suosikkia / Karjalan Marjaana',0.20728595283543555,4,118.577,b'Tulipunaruusut',b'Ilta Oulunjoella'
1771,1990,8,0.0,208.48281,0.0,0.09,197.23,-8.066,1,b'The Essential Stevie Ray Vaughan And Double Trouble',0.36491403453505683,4,117.947,b'The Vaughan Brothers;Stevie Ray Vaughan;Jimmy Vaughan',b'Telephone Song'
1772,1975,4,0.0,365.16526,0.0,21.966,356.531,-8.351,1,b'Babe Ruth',0.34863014215936494,4,111.315,b'Babe Ruth',b'Dancer (2007 Digital Remaster)'
1773,1983,7,0.0,151.37914,0.0,0.0,148.225,-12.581,1,b'Live',0.49769050699763745,4,112.88,b'Ronnie Milsap',"b""Don't You Know How Much I Love You"""
1774,0,10,0.0,350.56281,0.0,0.0,332.063,-12.256,0,b'Wangetti',0.3302126989009335,4,166.989,b'David Hudson',b'Monkey & Turtle'
1775,1987,4,0.0,469.60281,0.0,0.0,459.169,-10.256,0,b'Time Machine',0.6222089601294355,3,100.171,b'Joe Satriani',b'Echo'
1776,0,7,0.0,128.49587,0.0,0.461,128.496,-4.625,1,b'Stomping Ground',0.5222778974185658,4,185.409,b'Goldfinger',"b""I'm Down"""
1777,0,2,0.0,412.21179,0.0,0.293,402.808,-28.346,0,b'None But The Lonely Heart',0.3753748194868852,4,115.007,b'Charlie Haden & Chris Anderson',b'Alone Together'
1778,2000,7,0.0,340.50567,0.0,0.428,329.59,-13.807,1,b'Wanita',0.3596629972544362,4,96.311,b'Rokia Traor\xc3\xa9',b'Ch\xc3\xa2teau de sable'
1779,0,0,0.0,249.05098,0.0,0.177,245.487,-9.29,1,b'Descarga Espectacular',0.3707476836905326,4,140.462,b'Fruko Y Sus Tesos',b'El Ausente/ El Preso/ El Caminante/ Tania'
1780,0,11,0.0,508.96934,0.0,0.0,508.969,-4.277,1,b'Live At Wacken Open Air 2006 - A Night Of Emperial Wrath',0.45339118607533013,4,162.733,b'Emperor',b'With Strength I Burn'
